日付,"機種名","台番号","G数","差枚","BB","RB","ART","合成確率","BB確率","RB確率","ART確率"
2026-06-11,"ネオアイムジャグラーEX","572","4,774","+316","19","11","0","1/159.1","1/251.3","1/434.0","1/0.0"
2026-06-11,"ネオアイムジャグラーEX","573","2,107","-1,411","4","2","0","1/351.2","1/526.8","1/1053.5","1/0.0"
2026-06-11,"ネオアイムジャグラーEX","574","1,609","-1,326","2","3","0","1/321.8","1/804.5","1/536.3","1/0.0"
2026-06-11,"ネオアイムジャグラーEX","575","6,053","-583","21","17","0","1/159.3","1/288.2","1/356.1","1/0.0"
2026-06-11,"ネオアイムジャグラーEX","576","2,155","-667","5","8","0","1/165.8","1/431.0","1/269.4","1/0.0"
2026-06-11,"ネオアイムジャグラーEX","577","6,879","+905","30","15","0","1/152.9","1/229.3","1/458.6","1/0.0"
2026-06-11,"ネオアイムジャグラーEX","582","4,396","-70","15","13","0","1/157.0","1/293.1","1/338.2","1/0.0"
2026-06-11,"ネオアイムジャグラーEX","583","5,070","-98","16","22","0","1/133.4","1/316.9","1/230.5","1/0.0"
2026-06-11,"ネオアイムジャグラーEX","584","2,005","-190","7","3","0","1/200.5","1/286.4","1/668.3","1/0.0"
2026-06-11,"ネオアイムジャグラーEX","585","7,641","+4,148","38","35","0","1/104.7","1/201.1","1/218.3","1/0.0"
2026-06-11,"ネオアイムジャグラーEX","586","6,806","+386","24","28","0","1/130.9","1/283.6","1/243.1","1/0.0"
2026-06-11,"ネオアイムジャグラーEX","587","5,499","-807","14","25","0","1/141.0","1/392.8","1/220.0","1/0.0"
2026-06-11,"ネオアイムジャグラーEX","588","6,750","+3,579","41","13","0","1/125.0","1/164.6","1/519.2","1/0.0"
2026-06-11,"ネオアイムジャグラーEX","589","3,086","-1,842","5","8","0","1/237.4","1/617.2","1/385.8","1/0.0"
2026-06-11,"スマスロ北斗の拳","437","4,428","+390","57","13","0","1/63.3","1/77.7","1/340.6","1/0.0"
2026-06-11,"スマスロ北斗の拳","438","646","+737","13","1","0","1/46.1","1/49.7","1/646.0","1/0.0"
2026-06-11,"スマスロ北斗の拳","439","2,996","-1,846","17","7","0","1/124.8","1/176.2","1/428.0","1/0.0"
2026-06-11,"スマスロ北斗の拳","440","1,031","-232","8","2","0","1/103.1","1/128.9","1/515.5","1/0.0"
2026-06-11,"スマスロ北斗の拳","441","2,669","-1,958","14","4","0","1/148.3","1/190.6","1/667.2","1/0.0"
2026-06-11,"スマスロ北斗の拳","442","1,354","+288","16","4","0","1/67.7","1/84.6","1/338.5","1/0.0"
2026-06-11,"スマスロ北斗の拳","443","1,891","-484","16","5","0","1/90.0","1/118.2","1/378.2","1/0.0"
2026-06-11,"スマスロ北斗の拳","444","1,324","+63","15","6","0","1/63.0","1/88.3","1/220.7","1/0.0"
2026-06-11,"スマスロ北斗の拳","445","2,323","+2,853","51","6","0","1/40.8","1/45.5","1/387.2","1/0.0"
2026-06-11,"スマスロ北斗の拳","446","1,111","-316","8","4","0","1/92.6","1/138.9","1/277.8","1/0.0"
2026-06-11,"スマスロ北斗の拳","447","1,479","-133","14","3","0","1/87.0","1/105.6","1/493.0","1/0.0"
2026-06-11,"スマスロ北斗の拳","448","1,107","-218","10","4","0","1/79.1","1/110.7","1/276.8","1/0.0"
2026-06-11,"スマスロ北斗の拳","449","6,754","-2,768","52","18","0","1/96.5","1/129.9","1/375.2","1/0.0"
2026-06-11,"マイジャグラーV","393","7,961","+4,761","39","45","0","1/94.8","1/204.1","1/176.9","1/0.0"
2026-06-11,"マイジャグラーV","394","8,412","+4,057","41","38","0","1/106.5","1/205.2","1/221.4","1/0.0"
2026-06-11,"マイジャグラーV","395","5,224","-639","15","18","0","1/158.3","1/348.3","1/290.2","1/0.0"
2026-06-11,"マイジャグラーV","396","4,575","-1,733","8","16","0","1/190.6","1/571.9","1/285.9","1/0.0"
2026-06-11,"マイジャグラーV","397","4,303","-288","11","20","0","1/138.8","1/391.2","1/215.2","1/0.0"
2026-06-11,"マイジャグラーV","398","4,958","+1,102","22","17","0","1/127.1","1/225.4","1/291.6","1/0.0"
2026-06-11,"マイジャグラーV","399","6,219","-344","22","18","0","1/155.5","1/282.7","1/345.5","1/0.0"
2026-06-11,"マイジャグラーV","400","2,451","-1,284","4","6","0","1/245.1","1/612.8","1/408.5","1/0.0"
2026-06-11,"マイジャグラーV","401","6,322","+3,506","35","25","0","1/105.4","1/180.6","1/252.9","1/0.0"
2026-06-11,"マイジャグラーV","402","5,652","+2,832","30","20","0","1/113.0","1/188.4","1/282.6","1/0.0"
2026-06-11,"マイジャグラーV","403","6,095","-386","22","15","0","1/164.7","1/277.0","1/406.3","1/0.0"
2026-06-11,"マイジャグラーV","404","3,814","-723","12","10","0","1/173.4","1/317.8","1/381.4","1/0.0"
2026-06-11,"甲鉄城のカバネリ 海門(うなと)決戦","405","4,238","+442","45","14","0","1/71.8","1/94.2","1/302.7","1/0.0"
2026-06-11,"甲鉄城のカバネリ 海門(うなと)決戦","406","4,435","+600","51","19","0","1/63.4","1/87.0","1/233.4","1/0.0"
2026-06-11,"甲鉄城のカバネリ 海門(うなと)決戦","407","4,851","0","49","18","0","1/72.4","1/99.0","1/269.5","1/0.0"
2026-06-11,"甲鉄城のカバネリ 海門(うなと)決戦","408","3,058","-498","32","12","0","1/69.5","1/95.6","1/254.8","1/0.0"
2026-06-11,"甲鉄城のカバネリ 海門(うなと)決戦","409","3,215","+6,072","74","19","0","1/34.6","1/43.4","1/169.2","1/0.0"
2026-06-11,"甲鉄城のカバネリ 海門(うなと)決戦","410","3,096","-2,979","14","9","0","1/134.6","1/221.1","1/344.0","1/0.0"
2026-06-11,"甲鉄城のカバネリ 海門(うなと)決戦","411","3,338","-3,126","16","13","0","1/115.1","1/208.6","1/256.8","1/0.0"
2026-06-11,"甲鉄城のカバネリ 海門(うなと)決戦","412","2,150","-1,694","12","6","0","1/119.4","1/179.2","1/358.3","1/0.0"
2026-06-11,"甲鉄城のカバネリ 海門(うなと)決戦","413","4,861","-512","48","20","0","1/71.5","1/101.3","1/243.1","1/0.0"
2026-06-11,"甲鉄城のカバネリ 海門(うなと)決戦","414","4,070","+1,021","53","20","0","1/55.8","1/76.8","1/203.5","1/0.0"
2026-06-11,"甲鉄城のカバネリ 海門(うなと)決戦","415","4,578","+1,358","61","22","0","1/55.2","1/75.0","1/208.1","1/0.0"
2026-06-11,"甲鉄城のカバネリ 海門(うなと)決戦","416","3,243","-2,010","21","11","0","1/101.3","1/154.4","1/294.8","1/0.0"
2026-06-11,"革命機ヴァルヴレイヴ2","550","3,045","-2,073","6","0","0","1/507.5","1/507.5","1/0.0","1/0.0"
2026-06-11,"革命機ヴァルヴレイヴ2","551","2,534","-1,481","7","0","0","1/362.0","1/362.0","1/0.0","1/0.0"
2026-06-11,"革命機ヴァルヴレイヴ2","552","2,662","+2,125","41","5","0","1/57.9","1/64.9","1/532.4","1/0.0"
2026-06-11,"革命機ヴァルヴレイヴ2","553","2,490","+1,354","30","2","0","1/77.8","1/83.0","1/1245.0","1/0.0"
2026-06-11,"革命機ヴァルヴレイヴ2","554","502","+77","4","0","0","1/125.5","1/125.5","1/0.0","1/0.0"
2026-06-11,"革命機ヴァルヴレイヴ2","555","2,288","+1,611","30","1","0","1/73.8","1/76.3","1/2288.0","1/0.0"
2026-06-11,"革命機ヴァルヴレイヴ2","556","1,524","+2,895","37","1","0","1/40.1","1/41.2","1/1524.0","1/0.0"
2026-06-11,"革命機ヴァルヴレイヴ2","557","1,907","-1,312","8","2","0","1/190.7","1/238.4","1/953.5","1/0.0"
2026-06-11,"革命機ヴァルヴレイヴ2","558","1,069","-1,649","0","1","0","1/1069.0","1/0.0","1/1069.0","1/0.0"
2026-06-11,"革命機ヴァルヴレイヴ2","559","2,487","-2,979","2","4","0","1/414.5","1/1243.5","1/621.8","1/0.0"
2026-06-11,"革命機ヴァルヴレイヴ2","560","1,716","-737","6","1","0","1/245.1","1/286.0","1/1716.0","1/0.0"
2026-06-11,"革命機ヴァルヴレイヴ2","561","2,493","-2,494","9","2","0","1/226.6","1/277.0","1/1246.5","1/0.0"
2026-06-11,"北斗の拳 転生の章2","427","2,529","-133","27","9","0","1/70.2","1/93.7","1/281.0","1/0.0"
2026-06-11,"北斗の拳 転生の章2","428","1,889","-2,642","2","2","0","1/472.2","1/944.5","1/944.5","1/0.0"
2026-06-11,"北斗の拳 転生の章2","429","3,672","-1,821","28","13","0","1/89.6","1/131.1","1/282.5","1/0.0"
2026-06-11,"北斗の拳 転生の章2","430","1,848","-1,186","12","5","0","1/108.7","1/154.0","1/369.6","1/0.0"
2026-06-11,"北斗の拳 転生の章2","431","2,745","-1,846","17","5","0","1/124.8","1/161.5","1/549.0","1/0.0"
2026-06-11,"北斗の拳 転生の章2","432","1,604","-709","12","4","0","1/100.2","1/133.7","1/401.0","1/0.0"
2026-06-11,"北斗の拳 転生の章2","433","2,606","-1,947","14","6","0","1/130.3","1/186.1","1/434.3","1/0.0"
2026-06-11,"北斗の拳 転生の章2","434","958","-1,270","2","2","0","1/239.5","1/479.0","1/479.0","1/0.0"
2026-06-11,"北斗の拳 転生の章2","435","5,523","+7,536","110","18","0","1/43.1","1/50.2","1/306.8","1/0.0"
2026-06-11,"北斗の拳 転生の章2","436","5,377","+1,190","77","15","0","1/58.4","1/69.8","1/358.5","1/0.0"
2026-06-11,"モンキーターンV","467","4,288","-3,210","0","9","14","1/186.4","1/0.0","1/476.4","1/306.3"
2026-06-11,"モンキーターンV","468","5,832","+1,779","0","13","51","1/91.1","1/0.0","1/448.6","1/114.4"
2026-06-11,"モンキーターンV","469","2,329","-821","0","6","13","1/122.6","1/0.0","1/388.2","1/179.2"
2026-06-11,"モンキーターンV","470","8,393","+4,193","0","14","57","1/118.2","1/0.0","1/599.5","1/147.2"
2026-06-11,"モンキーターンV","471","2,391","-2,242","0","4","8","1/199.2","1/0.0","1/597.8","1/298.9"
2026-06-11,"モンキーターンV","472","5,986","+189","0","13","48","1/98.1","1/0.0","1/460.5","1/124.7"
2026-06-11,"モンキーターンV","473","4,381","-1,315","0","10","23","1/132.8","1/0.0","1/438.1","1/190.5"
2026-06-11,"モンキーターンV","474","6,771","+1,046","0","17","61","1/86.8","1/0.0","1/398.3","1/111.0"
2026-06-11,"モンキーターンV","475","2,663","-1,579","0","5","15","1/133.2","1/0.0","1/532.6","1/177.5"
2026-06-11,"東京喰種","454","8,434","-1,921","0","20","39","1/142.9","1/0.0","1/421.7","1/216.3"
2026-06-11,"東京喰種","455","7,342","-3,057","0","23","32","1/133.5","1/0.0","1/319.2","1/229.4"
2026-06-11,"東京喰種","456","9,344","+8,449","0","24","68","1/101.6","1/0.0","1/389.3","1/137.4"
2026-06-11,"東京喰種","457","9,180","+947","0","29","48","1/119.2","1/0.0","1/316.6","1/191.2"
2026-06-11,"東京喰種","458","9,107","-1,421","0","25","39","1/142.3","1/0.0","1/364.3","1/233.5"
2026-06-11,"東京喰種","459","5,858","-1,484","0","16","24","1/146.4","1/0.0","1/366.1","1/244.1"
2026-06-11,"東京喰種","460","8,007","+8,128","0","16","57","1/109.7","1/0.0","1/500.4","1/140.5"
2026-06-11,"東京喰種","461","4,960","-1,884","0","10","18","1/177.1","1/0.0","1/496.0","1/275.6"
2026-06-11,"東京喰種","462","9,111","+2,113","0","18","47","1/140.2","1/0.0","1/506.2","1/193.9"
2026-06-11,"ミリオンゴッド‐神々の軌跡‐","562","7,220","-6,753","0","14","0","1/515.7","1/0.0","1/515.7","1/0.0"
2026-06-11,"ミリオンゴッド‐神々の軌跡‐","563","6,839","-5,034","0","17","0","1/402.3","1/0.0","1/402.3","1/0.0"
2026-06-11,"ミリオンゴッド‐神々の軌跡‐","564","6,189","+4,557","3","42","0","1/137.5","1/2063.0","1/147.4","1/0.0"
2026-06-11,"ミリオンゴッド‐神々の軌跡‐","565","7,127","-4,011","0","21","0","1/339.4","1/0.0","1/339.4","1/0.0"
2026-06-11,"ミリオンゴッド‐神々の軌跡‐","566","4,894","+2,352","4","32","0","1/135.9","1/1223.5","1/152.9","1/0.0"
2026-06-11,"ミリオンゴッド‐神々の軌跡‐","567","6,478","-3,694","2","20","0","1/294.5","1/3239.0","1/323.9","1/0.0"
